,0,1
3852,268835_117210,goesch/
3853,249330_111930,genf/
3854,263995_112895,wallis/
3855,268875_117255,goesch/
3856,264300_113040,wallis/
3857,264425_113155,wallis/
3858,262485_112845,wallis/
3859,263600_112720,wallis/
3860,268985_117515,goesch/
3861,271585_109795,ticino/
3862,271575_110360,ticino/
3863,268835_116920,goesch/
3864,257085_125635,jura/
3865,256990_125795,jura/
3866,269045_117610,goesch/
3867,271545_110215,ticino/
3868,264130_112965,wallis/
3869,262820_112835,wallis/
3870,268965_117485,goesch/
3871,271530_110590,ticino/
3872,271490_109850,ticino/
3873,261945_112845,wallis/
3874,257265_125340,jura/
3875,249255_111950,genf/
3876,268835_117270,goesch/
3877,263815_112775,wallis/
3878,264155_112970,wallis/
3879,257300_125230,jura/
3880,257250_125350,jura/
3881,271555_110360,ticino/
3882,249935_111510,genf/
3883,271585_109835,ticino/
3884,268895_117310,goesch/
3885,268850_117325,goesch/
3886,263020_112865,wallis/
3887,271500_109910,ticino/
3888,257115_125585,jura/
3889,249725_112055,genf/
3890,264300_113000,wallis/
3891,262595_112825,wallis/
3892,271565_109715,ticino/
3893,256825_125995,jura/
3894,257330_125285,jura/
3895,263505_112725,wallis/
3896,257295_125215,jura/
3897,249155_111805,genf/
3898,248870_111515,genf/
3899,249485_111975,genf/
3900,264365_113050,wallis/
3901,262800_112845,wallis/
3902,271575_110355,ticino/
3903,257290_125325,jura/
3904,263545_112705,wallis/
3905,249115_111755,genf/
3906,249650_111975,genf/
3907,269115_117675,goesch/
3908,268835_117370,goesch/
3909,261800_112830,wallis/
3910,271570_109900,ticino/
3911,271525_110125,ticino/
3912,268845_116930,goesch/
3913,257620_124985,jura/
3914,249895_111585,genf/
3915,271535_110105,ticino/
3916,268875_117290,goesch/
3917,263405_112585,wallis/
3918,257300_125310,jura/
3919,249450_111975,genf/
3920,271530_110035,ticino/
3921,257030_125795,jura/
3922,262910_112855,wallis/
3923,261920_112845,wallis/
3924,268870_117385,goesch/
3925,249005_111570,genf/
3926,271475_110945,ticino/
3927,263500_112700,wallis/
3928,249340_111930,genf/
3929,257050_125760,jura/
3930,257180_125365,jura/
3931,271580_110280,ticino/
3932,248835_111525,genf/
3933,269300_117965,goesch/
3934,271495_109895,ticino/
3935,271555_110680,ticino/
3936,264370_113040,wallis/
3937,271485_110945,ticino/
3938,262290_112835,wallis/
3939,256920_125870,jura/
3940,271480_110055,ticino/
3941,268895_117420,goesch/
3942,269015_117530,goesch/
3943,264335_113035,wallis/
3944,269230_117915,goesch/
3945,271460_110970,ticino/
3946,269000_117530,goesch/
3947,257130_125455,jura/
3948,248830_111515,genf/
3949,249875_111640,genf/
3950,271535_110825,ticino/
3951,262895_112840,wallis/
3952,249015_111585,genf/
3953,249895_111595,genf/
3954,249865_111585,genf/
3955,249665_111935,genf/
3956,263520_112705,wallis/
3957,257305_125260,jura/
3958,257330_125290,jura/
3959,264300_112990,wallis/
3960,257530_125205,jura/
3961,256810_125980,jura/
3962,271570_109750,ticino/
3963,263840_112795,wallis/
3964,249850_111565,genf/
3965,268805_116880,goesch/
3966,257130_125535,jura/
3967,261835_112825,wallis/
3968,262735_112840,wallis/
3969,262115_112855,wallis/
3970,268835_117205,goesch/
3971,263405_112605,wallis/
3972,248960_111520,genf/
3973,268840_117340,goesch/
3974,261615_112890,wallis/
3975,268795_116920,goesch/
3976,249535_111980,genf/
3977,249265_111970,genf/
3978,263740_112745,wallis/
3979,269300_117975,goesch/
3980,263545_112730,wallis/
3981,261675_112850,wallis/
3982,263155_112840,wallis/
3983,262035_112875,wallis/
3984,263290_112745,wallis/
3985,257310_125235,jura/
3986,249145_111790,genf/
3987,256865_125955,jura/
3988,256945_125835,jura/
3989,262420_112860,wallis/
3990,268975_117475,goesch/
3991,249155_111795,genf/
3992,262135_112865,wallis/
3993,271525_110155,ticino/
3994,249365_111955,genf/
3995,264375_113040,wallis/
3996,249410_111960,genf/
3997,261790_112835,wallis/
3998,271450_109840,ticino/
3999,249830_111725,genf/
4000,261690_112845,wallis/
4001,257620_125035,jura/
4002,257630_125130,jura/
4003,271550_110190,ticino/
4004,256810_126050,jura/
4005,263330_112725,wallis/
4006,268830_116955,goesch/
4007,249015_111560,genf/
4008,257015_125795,jura/
4009,271505_110030,ticino/
4010,257295_125235,jura/
4011,256810_126030,jura/
4012,257630_125080,jura/
4013,257605_125050,jura/
4014,249590_111980,genf/
4015,271575_109775,ticino/
4016,263840_112790,wallis/
4017,256925_125875,jura/
4018,257445_125200,jura/
4019,249865_111610,genf/
4020,271570_109880,ticino/
4021,268820_117065,goesch/
4022,271510_109900,ticino/
4023,249905_111480,genf/
4024,269090_117635,goesch/
4025,263770_112760,wallis/
4026,271515_109930,ticino/
4027,268805_116890,goesch/
4028,269215_117880,goesch/
4029,268855_117315,goesch/
4030,262950_112855,wallis/
4031,271545_109980,ticino/
4032,248990_111530,genf/
4033,257345_125175,jura/
4034,269235_117915,goesch/
4035,249880_111635,genf/
4036,271510_110375,ticino/
4037,261595_112885,wallis/
4038,263905_112850,wallis/
4039,271580_110245,ticino/
4040,271580_109830,ticino/
4041,249435_111985,genf/
4042,262495_112845,wallis/
4043,262550_112845,wallis/
4044,257625_125055,jura/
4045,263960_112855,wallis/
4046,269000_117515,goesch/
4047,256880_125935,jura/
4048,269230_117940,goesch/
4049,264455_113175,wallis/
4050,268805_116915,goesch/
4051,263635_112740,wallis/
4052,261880_112830,wallis/
4053,271530_109970,ticino/
4054,263755_112760,wallis/
4055,264425_113095,wallis/
4056,257265_125355,jura/
4057,263990_112885,wallis/
4058,249825_111775,genf/
4059,271570_110340,ticino/
4060,257335_125190,jura/
4061,268850_116910,goesch/
4062,268885_117255,goesch/
4063,249105_111715,genf/
4064,257060_125780,jura/
4065,262635_112840,wallis/
4066,262990_112860,wallis/
4067,257085_125640,jura/
4068,256835_125970,jura/
4069,257660_124945,jura/
4070,249870_111605,genf/
4071,263825_112770,wallis/
4072,263390_112645,wallis/
4073,261560_112915,wallis/
4074,249845_111475,genf/
4075,249015_111610,genf/
4076,271555_110675,ticino/
4077,263410_112720,wallis/
4078,271485_110480,ticino/
4079,249840_111790,genf/
4080,248855_111500,genf/
4081,257065_125735,jura/
4082,257360_125190,jura/
4083,263805_112765,wallis/
4084,257325_125285,jura/
4085,268820_116890,goesch/
4086,249830_111765,genf/
4087,263930_112860,wallis/
4088,257005_125775,jura/
4089,262915_112835,wallis/
4090,257135_125495,jura/
4091,249930_111480,genf/
4092,257205_125380,jura/
4093,271540_110185,ticino/
4094,262190_112855,wallis/
4095,263595_112735,wallis/
4096,263105_112835,wallis/
4097,249920_111570,genf/
4098,271530_110180,ticino/
4099,264435_113100,wallis/
4100,249885_111655,genf/
4101,262675_112825,wallis/
4102,262675_112835,wallis/
4103,249825_111790,genf/
4104,261675_112865,wallis/
4105,256800_126060,jura/
4106,264275_112990,wallis/
4107,257155_125380,jura/
4108,256900_125905,jura/
4109,249855_111485,genf/
4110,271525_110830,ticino/
4111,271525_110820,ticino/
4112,261840_112835,wallis/
4113,249155_111825,genf/
4114,249050_111660,genf/
4115,262445_112865,wallis/
4116,268895_117390,goesch/
4117,271560_110350,ticino/
4118,264370_113065,wallis/
4119,263400_112670,wallis/
4120,256930_125860,jura/
4121,249705_112050,genf/
4122,249900_111495,genf/
4123,264365_113055,wallis/
4124,249715_111895,genf/
4125,257610_125190,jura/
4126,271575_109950,ticino/
4127,262415_112845,wallis/
4128,264370_113055,wallis/
4129,268880_117315,goesch/
4130,262245_112830,wallis/
4131,263505_112710,wallis/
4132,271545_110795,ticino/
4133,268835_117315,goesch/
4134,261995_112860,wallis/
4135,249110_111745,genf/
4136,249685_111940,genf/
4137,256875_125915,jura/
4138,257120_125580,jura/
4139,249320_111945,genf/
4140,264075_112940,wallis/
4141,271505_110025,ticino/
4142,262880_112845,wallis/
4143,261975_112870,wallis/
4144,249490_111975,genf/
4145,249905_111490,genf/
4146,257590_124985,jura/
4147,264205_113000,wallis/
4148,249555_111990,genf/
4149,269020_117520,goesch/
4150,268845_117340,goesch/
4151,257020_125795,jura/
4152,249575_111985,genf/
4153,271500_110895,ticino/
4154,257620_125045,jura/
4155,263845_112800,wallis/
4156,264325_113040,wallis/
4157,271440_109775,ticino/
4158,249780_111825,genf/
4159,249635_111970,genf/
4160,262990_112845,wallis/
4161,257245_125380,jura/
4162,271585_109715,ticino/
4163,261985_112855,wallis/
4164,249835_111730,genf/
4165,249495_111990,genf/
4166,269065_117615,goesch/
4167,263010_112845,wallis/
4168,268865_117270,goesch/
4169,249450_111980,genf/
4170,268845_117365,goesch/
4171,257420_125190,jura/
4172,264005_112885,wallis/
4173,263020_112845,wallis/
4174,264010_112890,wallis/
4175,249710_111900,genf/
4176,257315_125190,jura/
4177,249340_111940,genf/
4178,262855_112850,wallis/
4179,268805_116875,goesch/
4180,249920_111475,genf/
4181,262785_112845,wallis/
4182,249255_111965,genf/
4183,263720_112745,wallis/
4184,257125_125510,jura/
4185,249335_111945,genf/
4186,249105_111760,genf/
4187,249900_111485,genf/
4188,249905_111590,genf/
4189,271555_110375,ticino/
4190,263450_112715,wallis/
4191,264355_113025,wallis/
4192,271520_110590,ticino/
4193,269010_117500,goesch/
4194,249905_111550,genf/
4195,271495_110085,ticino/
4196,263340_112700,wallis/
4197,257375_125190,jura/
4198,257090_125635,jura/
4199,269060_117615,goesch/
4200,257300_125295,jura/
4201,271560_110690,ticino/
4202,271565_109780,ticino/
4203,271555_110780,ticino/
4204,262965_112845,wallis/
4205,271515_109975,ticino/
4206,261670_112865,wallis/
4207,256810_126070,jura/
4208,261775_112820,wallis/
4209,268910_117385,goesch/
4210,257650_124960,jura/
4211,262200_112845,wallis/
4212,249735_111865,genf/
4213,268980_117500,goesch/
4214,269035_117575,goesch/
4215,261785_112830,wallis/
4216,271535_110100,ticino/
4217,249905_111495,genf/
4218,248910_111520,genf/
4219,271575_110335,ticino/
4220,249695_111910,genf/
4221,263220_112805,wallis/
4222,257070_125755,jura/
4223,262920_112855,wallis/
4224,249345_111955,genf/
4225,263580_112715,wallis/
4226,257565_125195,jura/
4227,249070_111670,genf/
4228,249630_111965,genf/
4229,268855_117375,goesch/
4230,264145_112960,wallis/
4231,271560_110665,ticino/
4232,263270_112775,wallis/
4233,262270_112825,wallis/
4234,271515_109995,ticino/
4235,249895_111525,genf/
4236,268835_117195,goesch/
4237,257155_125395,jura/
4238,257110_125630,jura/
4239,262365_112835,wallis/
4240,264195_112980,wallis/
4241,262340_112825,wallis/
4242,248890_111505,genf/
4243,257320_125255,jura/
4244,262750_112835,wallis/
4245,249155_111835,genf/
4246,264210_112990,wallis/
4247,268800_117080,goesch/
4248,269055_117635,goesch/
4249,249440_111975,genf/
4250,249100_111750,genf/
4251,249870_111625,genf/
4252,271445_109790,ticino/
4253,249905_111470,genf/
4254,256790_126120,jura/
4255,257070_125720,jura/
4256,264420_113085,wallis/
4257,268925_117405,goesch/
4258,271565_109855,ticino/
4259,257300_125240,jura/
4260,256805_126100,jura/
4261,249190_111900,genf/
4262,271555_110365,ticino/
4263,257610_125200,jura/
4264,271485_110035,ticino/
4265,256760_126165,jura/
4266,262610_112835,wallis/
4267,257590_124990,jura/
4268,263510_112705,wallis/
4269,271530_110090,ticino/
4270,257175_125375,jura/
4271,268865_117310,goesch/
4272,261645_112865,wallis/
4273,256790_126135,jura/
4274,269160_117735,goesch/
4275,257645_125070,jura/
4276,262380_112840,wallis/
4277,264315_112990,wallis/
4278,271590_109805,ticino/
4279,256950_125830,jura/
4280,249055_111650,genf/
4281,271555_110180,ticino/
4282,271555_110760,ticino/
4283,263110_112840,wallis/
4284,271575_109820,ticino/
4285,261900_112835,wallis/
4286,271515_110570,ticino/
4287,262170_112845,wallis/
4288,271550_109990,ticino/
4289,257625_125150,jura/
4290,269200_117765,goesch/
4291,248920_111500,genf/
4292,249460_111975,genf/
4293,249860_111470,genf/
4294,271590_110295,ticino/
4295,271465_109765,ticino/
4296,268915_117375,goesch/
4297,263365_112720,wallis/
4298,264285_112985,wallis/
4299,263130_112825,wallis/
4300,249860_111615,genf/
4301,263680_112730,wallis/
4302,261635_112860,wallis/
4303,264000_112885,wallis/
4304,269030_117550,goesch/
4305,262905_112835,wallis/
4306,271520_109980,ticino/
4307,262665_112835,wallis/
4308,256810_126065,jura/
4309,257170_125380,jura/
4310,249885_111460,genf/
4311,263235_112785,wallis/
4312,271515_110580,ticino/
4313,271580_109935,ticino/
4314,249850_111505,genf/
4315,264125_112960,wallis/
4316,264190_113000,wallis/
4317,257010_125790,jura/
4318,249680_111930,genf/
4319,269100_117635,goesch/
4320,262835_112830,wallis/
4321,249400_111970,genf/
4322,264300_113035,wallis/
4323,249010_111560,genf/
4324,257295_125320,jura/
4325,248815_111510,genf/
4326,269200_117800,goesch/
4327,268860_117330,goesch/
4328,269340_117990,goesch/
4329,271525_110610,ticino/
4330,271565_109760,ticino/
4331,257130_125550,jura/
4332,256890_125920,jura/
4333,269185_117755,goesch/
4334,268825_116930,goesch/
4335,268805_116850,goesch/
4336,263775_112750,wallis/
4337,249335_111935,genf/
4338,257555_125195,jura/
4339,263250_112795,wallis/
4340,268815_116935,goesch/
4341,249575_111975,genf/
4342,263035_112860,wallis/
4343,264455_113160,wallis/
4344,249425_111965,genf/
4345,249940_111545,genf/
4346,262650_112825,wallis/
4347,257480_125200,jura/
4348,256780_126155,jura/
4349,271570_109940,ticino/
4350,248995_111550,genf/
4351,249205_111915,genf/
4352,264195_113005,wallis/
4353,271565_109770,ticino/
4354,263935_112850,wallis/
4355,249465_111995,genf/
4356,257480_125190,jura/
4357,264190_112990,wallis/
4358,248915_111515,genf/
4359,257610_124975,jura/
4360,271555_110235,ticino/
4361,271565_109870,ticino/
4362,271520_110390,ticino/
4363,249745_111840,genf/
4364,271570_109830,ticino/
4365,249865_111485,genf/
4366,269195_117790,goesch/
4367,257230_125370,jura/
4368,269010_117495,goesch/
4369,249555_111985,genf/
4370,263460_112700,wallis/
4371,262765_112830,wallis/
4372,249845_111635,genf/
4373,249155_111875,genf/
4374,271475_110980,ticino/
4375,263835_112805,wallis/
4376,257005_125800,jura/
4377,263910_112825,wallis/
4378,264420_113145,wallis/
4379,269050_117585,goesch/
4380,268860_117260,goesch/
4381,264205_112995,wallis/
4382,257305_125190,jura/
4383,249110_111750,genf/
4384,263405_112665,wallis/
4385,269210_117840,goesch/
4386,262405_112845,wallis/
4387,257310_125255,jura/
4388,257125_125470,jura/
4389,261675_112860,wallis/
4390,249295_111960,genf/
4391,257130_125475,jura/
4392,271610_110305,ticino/
4393,263555_112715,wallis/
4394,271550_110155,ticino/
4395,261985_112860,wallis/
4396,249390_111970,genf/
4397,268875_117250,goesch/
4398,262925_112845,wallis/
4399,271585_109885,ticino/
4400,249875_111460,genf/
4401,262575_112835,wallis/
4402,271530_110835,ticino/
4403,249635_111965,genf/
4404,261850_112815,wallis/
4405,271515_110595,ticino/
4406,269200_117885,goesch/
4407,263500_112710,wallis/
4408,257490_125185,jura/
4409,249880_111550,genf/
4410,257135_125585,jura/
4411,249890_111445,genf/
4412,263775_112760,wallis/
4413,268825_116960,goesch/
4414,271595_109860,ticino/
4415,248815_111500,genf/
4416,268845_117375,goesch/
4417,264275_113020,wallis/
4418,271495_110930,ticino/
4419,271510_109865,ticino/
4420,264135_112955,wallis/
4421,249835_111765,genf/
4422,248920_111515,genf/
4423,249870_111530,genf/
4424,271470_110975,ticino/
4425,271550_110245,ticino/
4426,263810_112755,wallis/
4427,264345_113045,wallis/
4428,249675_111945,genf/
4429,257325_125260,jura/
4430,249910_111590,genf/
4431,262030_112870,wallis/
4432,264320_113010,wallis/
4433,257295_125270,jura/
4434,257490_125200,jura/
4435,263980_112875,wallis/
4436,263335_112705,wallis/
4437,257215_125380,jura/
4438,249405_111980,genf/
4439,271565_109785,ticino/
4440,249720_112065,genf/
4441,262465_112860,wallis/
4442,271575_109955,ticino/
4443,269170_117730,goesch/
4444,263450_112710,wallis/
4445,263790_112750,wallis/
4446,271520_110385,ticino/
4447,249040_111610,genf/
4448,263425_112690,wallis/
4449,263800_112775,wallis/
4450,271545_110815,ticino/
4451,249535_111990,genf/
4452,263260_112765,wallis/
4453,271535_110160,ticino/
4454,271530_109965,ticino/
4455,268885_117390,goesch/
4456,264170_112990,wallis/
4457,263455_112690,wallis/
4458,249850_111510,genf/
4459,248985_111540,genf/
4460,263045_112855,wallis/
4461,256910_125880,jura/
4462,261800_112815,wallis/
4463,257505_125195,jura/
4464,249565_111980,genf/
4465,263045_112850,wallis/
4466,257360_125195,jura/
4467,271500_109905,ticino/
4468,249395_111970,genf/
4469,271575_110270,ticino/
4470,271520_110855,ticino/
4471,249820_111820,genf/
4472,268850_117250,goesch/
4473,256820_126000,jura/
4474,271445_109775,ticino/
4475,271515_110100,ticino/
4476,257640_125140,jura/
4477,257345_125180,jura/
4478,257120_125585,jura/
4479,249335_111950,genf/
4480,264230_112995,wallis/
4481,257680_124925,jura/
4482,263810_112780,wallis/
4483,257595_125040,jura/
4484,271500_109885,ticino/
4485,262085_112860,wallis/
4486,261750_112830,wallis/
4487,271515_110035,ticino/
4488,262980_112865,wallis/
4489,271600_110275,ticino/
4490,268855_117285,goesch/
4491,271515_109950,ticino/
4492,249380_111985,genf/
4493,268840_117390,goesch/
4494,249345_111980,genf/
4495,271545_110675,ticino/
4496,257275_125325,jura/
4497,261930_112860,wallis/
4498,249145_111795,genf/
4499,249865_111660,genf/
4500,268805_117070,goesch/
4501,271555_110010,ticino/
4502,263610_112740,wallis/
4503,263760_112745,wallis/
4504,269160_117710,goesch/
4505,257360_125200,jura/
4506,262335_112830,wallis/
4507,262745_112820,wallis/
4508,248815_111495,genf/
4509,263165_112815,wallis/
4510,257590_125030,jura/
4511,262190_112860,wallis/
4512,256845_125960,jura/
4513,256960_125835,jura/
4514,268930_117385,goesch/
4515,256750_126180,jura/
4516,271580_109775,ticino/
4517,268790_116870,goesch/
4518,249170_111835,genf/
4519,257070_125715,jura/
4520,263050_112855,wallis/
4521,257285_125305,jura/
4522,268835_116910,goesch/
4523,248950_111515,genf/
4524,262975_112865,wallis/
4525,268955_117465,goesch/
4526,263755_112750,wallis/
4527,256900_125895,jura/
4528,249325_111960,genf/
4529,257625_125040,jura/
4530,262440_112855,wallis/
4531,264245_112980,wallis/
4532,264420_113095,wallis/
4533,271555_110625,ticino/
4534,263285_112750,wallis/
4535,268860_117290,goesch/
4536,271580_109725,ticino/
4537,257235_125375,jura/
4538,249630_111955,genf/
4539,262670_112840,wallis/
4540,263430_112705,wallis/
